pH,Elevation
6.60 ,876.887207
6.35 ,1133.36011
6.45 ,1133.36011
6.54 ,1100.36743
6.54 ,1100.36743
6.45 ,1100.36743
6.54 ,1218.903198
4.95 ,1492.528564
5.01 ,1492.528564
6.18 ,1492.528564
7.01 ,367.818115
6.28 ,1266.984375
6.29 ,1266.984375
6.39 ,1561.426514
6.70 ,665.322266
6.16 ,651.927673
6.12 ,875.386108
6.12 ,875.386108
6.11 ,875.386108
6.69 ,757.569885
6.69 ,757.569885
6.73 ,749.786194
6.59 ,785.433777
6.59 ,785.433777
6.59 ,916.805237
6.58 ,1155.578857
6.59 ,1100.233154
6.53 ,1535.178223
6.59 ,718.657593
6.55 ,718.657593
6.57 ,655.070984
6.55 ,654.744446
6.46 ,852.403687
6.51 ,881.295166
6.56 ,749.684937
6.54 ,773.111755
6.58 ,874.982056
6.18 ,444.502045
5.77 ,876.887207
5.74 ,876.887207
5.69 ,1133.36011
5.47 ,1100.36743
5.98 ,1218.903198
6.52 ,1155.578857
6.41 ,1100.233154
6.40 ,1037.17041
6.62 ,757.569885
6.66 ,749.786194
6.40 ,785.433777
6.46 ,558.949829
7.04 ,524.209839
6.33 ,1209.671997
5.83 ,1400.852417
5.61 ,1636.796875
4.67 ,1492.528564
5.81 ,1266.984375
4.80 ,1535.178223
6.42 ,1561.426514
6.41 ,665.322266
6.47 ,579.964905
6.31 ,550.33136
6.89 ,554.234009
5.74 ,651.927673
6.59 ,431.404266
6.51 ,352.684326
6.78 ,367.818115
6.22 ,806.326538
5.55 ,875.386108
5.94 ,887.638123
6.05 ,887.638123
6.51 ,1155.578857
6.52 ,1100.233154
6.54 ,1037.17041
6.60 ,785.433777
5.90 ,1636.796875
6.56 ,916.805237
6.62 ,718.657593
6.51 ,655.070984
6.63 ,579.964905
6.61 ,654.744446
6.68 ,852.403687
6.61 ,881.295166
6.69 ,749.684937
6.57 ,773.111755
6.63 ,874.982056
6.50 ,925.228821
5.87 ,651.927673
6.32 ,806.326538
5.91 ,875.386108
6.73 ,757.569885
6.57 ,749.786194
5.95 ,1266.984375
4.77 ,1535.178223
6.52 ,1561.426514
6.26 ,887.638123
6.08 ,1266.984375
6.58 ,665.322266
6.46 ,444.502045
6.43 ,876.887207
6.42 ,876.887207
6.38 ,1133.36011
4.82 ,1492.528564
6.36 ,1100.36743
6.37 ,1400.852417
6.45 ,1218.903198
6.35 ,1209.671997
6.76 ,431.404266
6.64 ,352.684326
6.79 ,367.818115
6.56 ,558.949829
7.76 ,524.209839
6.41 ,550.33136
6.19 ,1209.671997
5.99 ,651.927673
6.34 ,806.326538
5.83 ,875.386108
6.77 ,558.949829
7.73 ,524.209839
6.58 ,718.657593
6.53 ,655.070984
6.31 ,579.964905
6.59 ,654.744446
6.54 ,852.403687
6.54 ,881.295166
6.46 ,749.684937
6.59 ,874.982056
6.56 ,550.33136
7.65 ,554.234009
6.11 ,887.638123
6.23 ,887.638123
6.82 ,431.404266
6.87 ,352.684326
6.94 ,367.818115
6.69 ,444.502045
6.49 ,876.887207
6.41 ,876.887207
6.42 ,1133.36011
6.42 ,1100.36743
6.65 ,1218.903198
6.28 ,1400.852417
4.74 ,1492.528564
6.67 ,1155.578857
6.57 ,1100.233154
6.60 ,1037.17041
6.78 ,757.569885
6.67 ,757.569885
6.96 ,749.786194
6.71 ,785.433777
6.18 ,1266.984375
6.11 ,1266.984375
6.55 ,1535.178223
6.46 ,1561.426514
6.65 ,665.322266
6.62 ,916.805237
6.62 ,925.228821
5.75 ,1636.796875
6.51 ,718.657593
6.36 ,718.657593
6.46 ,655.070984
6.40 ,579.964905
6.45 ,654.744446
6.45 ,852.403687
6.34 ,881.295166
6.45 ,749.684937
6.48 ,773.111755
6.42 ,874.982056
6.49 ,1037.17041
6.09 ,651.927673
6.49 ,806.326538
5.96 ,875.386108
6.40 ,887.638123
6.44 ,887.638123
4.72 ,1492.528564
6.60 ,444.502045
6.42 ,876.887207
6.35 ,876.887207
6.58 ,1218.903198
6.29 ,1400.852417
6.40 ,1100.36743
6.32 ,1133.36011
6.45 ,431.404266
6.56 ,352.684326
6.56 ,367.818115
6.26 ,1209.671997
6.65 ,1155.578857
6.32 ,1100.233154
6.66 ,757.569885
6.65 ,757.569885
6.83 ,749.786194
6.59 ,785.433777
6.52 ,558.949829
7.68 ,524.209839
6.15 ,1266.984375
6.22 ,1266.984375
6.10 ,1535.178223
6.43 ,1561.426514
6.38 ,665.322266
6.64 ,916.805237
6.39 ,550.33136
6.38 ,550.33136
7.69 ,554.234009
6.46 ,925.228821
6.55 ,651.927673
6.28 ,806.326538
5.79 ,875.386108
6.15 ,887.638123
6.12 ,887.638123
5.90 ,1266.984375
5.95 ,1266.984375
6.56 ,1561.426514
6.51 ,665.322266
6.41 ,718.657593
6.42 ,718.657593
6.33 ,655.070984
6.42 ,579.964905
6.42 ,773.111755
6.44 ,874.982056
5.73 ,1636.796875
4.84 ,1535.178223
6.47 ,558.949829
7.21 ,524.209839
6.31 ,550.33136
6.30 ,550.33136
7.28 ,554.234009
6.34 ,1155.578857
6.11 ,1100.233154
6.31 ,1037.17041
6.56 ,757.569885
6.48 ,757.569885
6.50 ,785.433777
6.51 ,916.805237
6.39 ,925.228821
6.67 ,749.786194
6.48 ,431.404266
6.38 ,352.684326
6.61 ,367.818115
6.23 ,444.502045
5.70 ,876.887207
5.80 ,876.887207
5.71 ,1133.36011
5.62 ,1100.36743
5.93 ,1218.903198
5.14 ,1400.852417
4.70 ,1492.528564
6.50 ,654.744446
6.39 ,852.403687
6.45 ,881.295166
6.49 ,749.684937
5.93 ,1209.671997
6.31 ,1155.578857
6.27 ,1100.233154
6.34 ,1037.17041
6.49 ,757.569885
6.47 ,757.569885
6.55 ,749.786194
6.44 ,785.433777
6.50 ,916.805237
6.35 ,925.228821
6.49 ,651.927673
6.06 ,806.326538
5.64 ,875.386108
6.46 ,558.949829
7.19 ,524.209839
5.91 ,1266.984375
5.92 ,1266.984375
6.14 ,1535.178223
6.47 ,1561.426514
6.39 ,665.322266
6.47 ,718.657593
6.29 ,550.33136
6.32 ,550.33136
7.16 ,554.234009
5.99 ,887.638123
6.04 ,887.638123
6.56 ,431.404266
6.56 ,352.684326
6.66 ,367.818115
6.28 ,444.502045
6.14 ,876.887207
6.14 ,876.887207
5.92 ,1133.36011
6.13 ,1100.36743
6.26 ,1218.903198
5.95 ,1400.852417
4.87 ,1492.528564
6.31 ,1209.671997
5.42 ,1636.796875
6.46 ,718.657593
6.52 ,655.070984
6.48 ,579.964905
6.49 ,654.744446
6.50 ,852.403687
6.40 ,881.295166
6.54 ,749.684937
6.30 ,773.111755
6.43 ,874.982056
6.45 ,431.404266
6.69 ,352.684326
6.86 ,367.818115
6.35 ,444.502045
6.01 ,876.887207
6.02 ,876.887207
6.13 ,1100.36743
6.35 ,1218.903198
5.86 ,1400.852417
6.29 ,718.657593
6.37 ,655.070984
6.43 ,579.964905
6.36 ,654.744446
6.21 ,852.403687
6.19 ,881.295166
6.25 ,749.684937
6.24 ,773.111755
5.85 ,1133.36011
5.45 ,1492.528564
6.43 ,718.657593
6.13 ,1155.578857
6.53 ,1037.17041
6.77 ,757.569885
6.70 ,757.569885
6.80 ,749.786194
6.64 ,785.433777
6.65 ,916.805237
6.11 ,925.228821
6.47 ,1100.233154
6.13 ,651.927673
6.06 ,806.326538
5.44 ,875.386108
7.70 ,524.209839
5.80 ,1209.671997
4.97 ,1535.178223
6.00 ,1561.426514
6.25 ,665.322266
6.25 ,874.982056
6.41 ,550.33136
6.29 ,550.33136
7.57 ,554.234009
6.19 ,887.638123
6.32 ,887.638123
6.80 ,558.949829
6.82 ,651.927673
6.17 ,806.326538
5.77 ,875.386108
6.66 ,1155.578857
6.35 ,1100.233154
6.35 ,1037.17041
6.79 ,757.569885
6.35 ,757.569885
6.59 ,749.786194
6.45 ,785.433777
6.45 ,558.949829
7.67 ,524.209839
6.00 ,1209.671997
5.68 ,1636.796875
5.83 ,1561.426514
6.39 ,665.322266
6.44 ,916.805237
6.43 ,654.744446
6.19 ,550.33136
7.79 ,554.234009
6.08 ,887.638123
6.13 ,887.638123
6.60 ,925.228821
6.60 ,431.404266
6.62 ,352.684326
7.08 ,367.818115
6.43 ,444.502045
6.22 ,876.887207
6.15 ,876.887207
6.37 ,1133.36011
6.59 ,1100.36743
6.44 ,1218.903198
6.04 ,1400.852417
4.94 ,1492.528564
6.27 ,718.657593
6.35 ,718.657593
6.30 ,655.070984
6.35 ,579.964905
6.34 ,852.403687
6.24 ,881.295166
6.34 ,749.684937
6.19 ,773.111755
6.30 ,874.982056
6.53 ,431.404266
6.42 ,352.684326
6.51 ,367.818115
6.21 ,558.949829
7.19 ,524.209839
5.59 ,1636.796875
6.43 ,718.657593
6.39 ,655.070984
6.41 ,579.964905
6.24 ,654.744446
6.25 ,852.403687
6.23 ,881.295166
6.25 ,749.684937
6.23 ,773.111755
6.25 ,874.982056
6.05 ,550.33136
7.10 ,554.234009
6.11 ,444.502045
5.85 ,876.887207
5.96 ,1133.36011
5.62 ,1100.36743
5.93 ,1218.903198
5.49 ,1400.852417
4.72 ,1492.528564
6.34 ,651.927673
5.91 ,806.326538
5.83 ,875.386108
6.00 ,887.638123
5.76 ,1209.671997
6.35 ,1155.578857
6.20 ,1100.233154
6.44 ,1037.17041
6.59 ,757.569885
6.41 ,749.786194
6.56 ,785.433777
5.79 ,1266.984375
4.89 ,1535.178223
6.46 ,1561.426514
6.50 ,665.322266
6.39 ,916.805237
6.14 ,925.228821
6.44 ,651.927673
6.45 ,431.404266
6.59 ,352.684326
6.49 ,367.818115
6.35 ,444.502045
6.09 ,876.887207
6.03 ,1133.36011
6.13 ,1100.36743
6.35 ,1218.903198
5.71 ,875.386108
6.39 ,1155.578857
6.21 ,1100.233154
6.37 ,1037.17041
6.60 ,757.569885
6.57 ,749.786194
6.45 ,785.433777
6.45 ,558.949829
7.49 ,524.209839
5.84 ,1400.852417
5.91 ,1636.796875
4.76 ,1492.528564
6.07 ,1266.984375
6.42 ,1535.178223
6.59 ,1561.426514
6.34 ,665.322266
6.44 ,916.805237
6.21 ,550.33136
7.68 ,554.234009
6.23 ,887.638123
6.34 ,925.228821
6.24 ,718.657593
6.27 ,655.070984
6.23 ,579.964905
6.44 ,654.744446
6.47 ,852.403687
6.37 ,881.295166
6.34 ,749.684937
6.29 ,773.111755
6.25 ,874.982056
6.35 ,651.927673
6.27 ,806.326538
5.86 ,875.386108
6.44 ,558.949829
7.35 ,524.209839
6.31 ,1209.671997
5.86 ,1636.796875
6.02 ,1266.984375
6.23 ,1535.178223
6.27 ,1561.426514
6.18 ,665.322266
6.56 ,718.657593
6.54 ,579.964905
6.35 ,852.403687
6.49 ,881.295166
6.36 ,749.684937
6.09 ,773.111755
6.17 ,874.982056
6.39 ,550.33136
7.09 ,554.234009
6.22 ,887.638123
6.42 ,431.404266
6.36 ,352.684326
6.54 ,367.818115
6.32 ,444.502045
6.35 ,876.887207
6.28 ,1133.36011
6.43 ,1100.36743
6.53 ,1218.903198
6.36 ,1400.852417
4.75 ,1492.528564
6.48 ,1155.578857
6.24 ,1100.233154
6.47 ,1037.17041
6.57 ,757.569885
6.30 ,749.786194
6.53 ,785.433777
6.36 ,916.805237
6.23 ,925.228821
6.23 ,655.070984
6.36 ,654.744446
6.46 ,651.927673
6.25 ,806.326538
5.98 ,875.386108
6.62 ,558.949829
7.52 ,524.209839
6.45 ,1209.671997
6.58 ,718.657593
6.22 ,655.070984
6.41 ,579.964905
6.51 ,654.744446
6.67 ,852.403687
6.69 ,881.295166
6.84 ,749.684937
6.71 ,773.111755
6.40 ,550.33136
7.39 ,554.234009
6.48 ,887.638123
6.68 ,431.404266
6.55 ,352.684326
6.66 ,367.818115
6.45 ,444.502045
6.41 ,444.502045
6.26 ,876.887207
6.33 ,1100.36743
6.51 ,1218.903198
6.15 ,1400.852417
5.10 ,1492.528564
6.12 ,1133.36011
6.01 ,651.927673
6.48 ,431.404266
6.43 ,352.684326
6.63 ,367.818115
5.75 ,875.386108
6.25 ,1155.578857
6.32 ,1100.233154
6.21 ,1037.17041
6.29 ,757.569885
6.32 ,749.786194
6.40 ,785.433777
6.88 ,524.209839
6.08 ,1209.671997
6.09 ,1266.984375
4.81 ,1535.178223
6.43 ,1561.426514
6.26 ,665.322266
6.33 ,916.805237
6.37 ,773.111755
6.42 ,550.33136
5.93 ,887.638123
6.99 ,558.949829
6.63 ,925.228821
6.10 ,806.326538
6.04 ,876.887207
5.74 ,1133.36011
5.88 ,1100.36743
5.78 ,1218.903198
4.84 ,1492.528564
6.30 ,444.502045
5.63 ,1400.852417
6.33 ,718.657593
6.32 ,655.070984
6.39 ,654.744446
6.38 ,852.403687
6.43 ,881.295166
6.38 ,749.684937
6.25 ,874.982056
6.36 ,579.964905
5.63 ,651.927673
6.06 ,806.326538
5.32 ,875.386108
6.31 ,1155.578857
6.34 ,1100.233154
6.28 ,1037.17041
6.38 ,757.569885
6.63 ,749.786194
6.42 ,785.433777
6.78 ,558.949829
7.55 ,524.209839
6.01 ,1209.671997
5.86 ,1636.796875
6.21 ,1266.984375
4.74 ,1535.178223
6.55 ,1561.426514
6.18 ,665.322266
6.41 ,916.805237
6.33 ,874.982056
6.66 ,550.33136
7.49 ,554.234009
5.98 ,887.638123
6.61 ,925.228821
6.48 ,444.502045
6.35 ,876.887207
6.15 ,1133.36011
6.61 ,1218.903198
6.28 ,1400.852417
4.93 ,1492.528564
6.69 ,431.404266
6.23 ,718.657593
6.38 ,655.070984
6.43 ,579.964905
6.44 ,654.744446
6.54 ,852.403687
6.49 ,881.295166
6.58 ,749.684937
6.28 ,773.111755
6.57 ,651.927673
6.63 ,431.404266
6.38 ,806.326538
5.86 ,875.386108
6.47 ,1155.578857
6.46 ,1100.233154
6.40 ,1037.17041
6.64 ,757.569885
6.84 ,749.786194
6.64 ,785.433777
6.73 ,558.949829
7.68 ,524.209839
5.64 ,1209.671997
6.12 ,1266.984375
6.44 ,1535.178223
6.50 ,1561.426514
6.58 ,665.322266
6.57 ,916.805237
6.82 ,718.657593
6.48 ,655.070984
6.69 ,654.744446
6.67 ,852.403687
6.82 ,881.295166
7.06 ,749.684937
6.41 ,550.33136
7.29 ,554.234009
6.24 ,887.638123
6.61 ,925.228821
6.69 ,579.964905
6.68 ,352.684326
6.86 ,367.818115
6.73 ,444.502045
6.29 ,876.887207
6.39 ,1133.36011
6.34 ,1100.36743
6.51 ,1400.852417
4.85 ,1492.528564
6.35 ,773.111755
6.63 ,874.982056
6.90 ,1218.903198
6.56 ,651.927673
6.26 ,806.326538
5.84 ,875.386108
6.45 ,1155.578857
6.46 ,1100.233154
6.54 ,1037.17041
6.76 ,757.569885
6.78 ,749.786194
6.58 ,785.433777
6.55 ,558.949829
7.63 ,524.209839
6.13 ,1209.671997
6.11 ,1636.796875
6.16 ,1266.984375
6.45 ,1535.178223
6.60 ,1561.426514
6.39 ,665.322266
6.58 ,916.805237
6.45 ,718.657593
6.59 ,654.744446
6.56 ,852.403687
6.66 ,881.295166
6.46 ,773.111755
6.62 ,874.982056
6.40 ,550.33136
7.60 ,554.234009
6.28 ,887.638123
6.44 ,925.228821
6.53 ,655.070984
6.46 ,579.964905
6.61 ,749.684937
6.54 ,431.404266
6.43 ,352.684326
6.75 ,367.818115
6.59 ,444.502045
6.31 ,876.887207
6.25 ,1133.36011
6.33 ,1100.36743
6.46 ,1218.903198
6.07 ,1400.852417
4.80 ,1492.528564
6.59 ,651.927673
6.21 ,806.326538
5.93 ,875.386108
6.29 ,1155.578857
6.18 ,1100.233154
6.27 ,1037.17041
6.30 ,757.569885
6.47 ,749.786194
6.34 ,785.433777
6.51 ,558.949829
7.40 ,524.209839
6.13 ,1209.671997
5.85 ,1636.796875
5.95 ,1535.178223
6.43 ,1561.426514
6.54 ,916.805237
6.37 ,655.070984
6.32 ,579.964905
6.46 ,654.744446
6.38 ,852.403687
6.60 ,881.295166
6.31 ,773.111755
6.38 ,874.982056
6.45 ,550.33136
7.43 ,554.234009
6.11 ,887.638123
6.24 ,925.228821
6.10 ,1266.984375
6.28 ,665.322266
6.51 ,431.404266
6.41 ,352.684326
6.62 ,367.818115
6.44 ,444.502045
6.04 ,876.887207
5.99 ,1100.36743
6.25 ,1218.903198
5.58 ,1400.852417
4.66 ,1492.528564
6.03 ,1133.36011
6.35 ,718.657593
6.49 ,749.684937
5.78 ,875.386108
6.46 ,1155.578857
6.30 ,1100.233154
6.13 ,1037.17041
6.61 ,757.569885
6.77 ,749.786194
6.46 ,785.433777
6.58 ,558.949829
7.58 ,524.209839
6.19 ,1636.796875
6.07 ,1266.984375
6.35 ,1535.178223
6.49 ,1561.426514
6.43 ,665.322266
6.51 ,916.805237
6.36 ,550.33136
7.44 ,554.234009
6.49 ,925.228821
6.41 ,651.927673
6.61 ,444.502045
6.27 ,1133.36011
6.38 ,1100.36743
6.54 ,1218.903198
6.19 ,1400.852417
4.86 ,1492.528564
6.28 ,876.887207
6.70 ,431.404266
6.56 ,352.684326
6.76 ,367.818115
6.61 ,718.657593
6.39 ,655.070984
6.82 ,579.964905
6.61 ,654.744446
6.61 ,852.403687
6.48 ,881.295166
6.59 ,749.684937
6.47 ,773.111755
6.48 ,874.982056
6.57 ,651.927673
6.36 ,806.326538
5.96 ,875.386108
6.58 ,1155.578857
6.53 ,1100.233154
6.53 ,1037.17041
6.62 ,757.569885
6.72 ,749.786194
6.61 ,785.433777
7.22 ,558.949829
6.17 ,1209.671997
5.95 ,1636.796875
6.13 ,1266.984375
5.55 ,1535.178223
6.57 ,1561.426514
6.57 ,665.322266
6.59 ,916.805237
6.41 ,550.33136
7.30 ,554.234009
6.27 ,887.638123
6.57 ,925.228821
6.81 ,431.404266
6.62 ,352.684326
6.78 ,367.818115
6.47 ,444.502045
6.33 ,876.887207
6.32 ,1133.36011
6.36 ,1100.36743
6.48 ,1218.903198
4.87 ,1492.528564
6.23 ,1400.852417
6.59 ,718.657593
6.50 ,655.070984
6.49 ,579.964905
6.54 ,654.744446
6.60 ,852.403687
6.50 ,881.295166
6.45 ,749.684937
6.29 ,773.111755
6.49 ,874.982056
6.56 ,651.927673
6.29 ,806.326538
5.97 ,875.386108
6.24 ,887.638123
6.48 ,1155.578857
6.37 ,1100.233154
6.37 ,1037.17041
6.60 ,757.569885
6.72 ,749.786194
6.54 ,785.433777
5.95 ,1636.796875
6.03 ,1266.984375
6.58 ,1535.178223
6.47 ,1561.426514
6.48 ,665.322266
6.62 ,916.805237
6.58 ,925.228821
6.89 ,558.949829
7.69 ,524.209839
6.60 ,550.33136
7.58 ,554.234009
6.21 ,1209.671997
6.57 ,718.657593
6.49 ,655.070984
6.51 ,579.964905
6.49 ,654.744446
6.41 ,852.403687
6.46 ,881.295166
6.53 ,749.684937
6.58 ,773.111755
6.51 ,874.982056
6.55 ,431.404266
6.47 ,352.684326
6.63 ,367.818115
6.46 ,444.502045
6.23 ,876.887207
6.17 ,1133.36011
6.24 ,1100.36743
6.44 ,1218.903198
6.22 ,1400.852417
5.05 ,1492.528564
6.44 ,1155.578857
6.33 ,1100.233154
6.43 ,1037.17041
6.42 ,757.569885
6.48 ,749.786194
6.42 ,785.433777
5.94 ,1266.984375
5.38 ,1535.178223
6.30 ,1561.426514
6.29 ,665.322266
6.41 ,916.805237
6.19 ,925.228821
6.54 ,431.404266
6.22 ,352.684326
6.52 ,367.818115
4.96 ,444.502045
5.97 ,876.887207
5.78 ,1133.36011
5.73 ,1100.36743
6.05 ,1218.903198
5.78 ,1400.852417
4.88 ,1492.528564
6.26 ,651.927673
6.20 ,806.326538
6.07 ,875.386108
5.91 ,887.638123
6.09 ,1209.671997
6.20 ,718.657593
6.47 ,655.070984
6.41 ,579.964905
6.43 ,654.744446
6.34 ,852.403687
6.40 ,881.295166
6.44 ,749.684937
6.45 ,773.111755
6.44 ,874.982056
6.19 ,558.949829
6.90 ,524.209839
6.18 ,550.33136
6.80 ,554.234009
5.91 ,1636.796875
6.25 ,431.404266
6.27 ,352.684326
6.36 ,367.818115
5.88 ,444.502045
5.76 ,876.887207
5.42 ,1133.36011
5.43 ,1100.36743
5.69 ,1218.903198
5.17 ,1400.852417
4.66 ,1492.528564
6.34 ,651.927673
6.11 ,806.326538
5.86 ,875.386108
6.05 ,887.638123
6.47 ,1155.578857
6.50 ,1100.233154
6.24 ,1037.17041
6.33 ,757.569885
6.47 ,749.786194
6.56 ,785.433777
6.48 ,558.949829
6.97 ,524.209839
6.31 ,1209.671997
5.91 ,1266.984375
4.76 ,1535.178223
6.36 ,1561.426514
6.24 ,665.322266
6.41 ,718.657593
6.26 ,550.33136
7.08 ,554.234009
6.07 ,925.228821
6.37 ,916.805237
6.07 ,655.070984
6.38 ,579.964905
6.34 ,654.744446
6.20 ,852.403687
6.33 ,881.295166
6.22 ,749.684937
6.44 ,773.111755
6.45 ,874.982056
6.97 ,651.927673
6.57 ,806.326538
6.12 ,875.386108
6.51 ,887.638123
7.25 ,431.404266
7.17 ,352.684326
7.38 ,367.818115
6.87 ,444.502045
6.96 ,876.887207
6.77 ,1100.36743
6.92 ,1218.903198
6.71 ,1400.852417
4.93 ,1492.528564
6.88 ,1155.578857
7.00 ,1100.233154
6.92 ,1037.17041
7.06 ,757.569885
7.22 ,749.786194
7.01 ,785.433777
6.57 ,1266.984375
7.00 ,1535.178223
7.06 ,1561.426514
6.98 ,665.322266
7.11 ,916.805237
6.99 ,925.228821
7.04 ,558.949829
8.13 ,524.209839
7.04 ,550.33136
7.90 ,554.234009
7.07 ,718.657593
6.91 ,655.070984
6.87 ,579.964905
7.05 ,654.744446
7.01 ,881.295166
7.04 ,749.684937
6.89 ,773.111755
6.97 ,874.982056
6.38 ,1209.671997
6.74 ,718.657593
6.64 ,655.070984
6.63 ,579.964905
6.81 ,654.744446
6.58 ,852.403687
6.80 ,881.295166
6.85 ,749.684937
6.66 ,773.111755
6.57 ,444.502045
6.30 ,876.887207
6.15 ,1133.36011
6.11 ,1100.36743
6.27 ,1218.903198
5.35 ,1400.852417
4.61 ,1492.528564
5.68 ,1636.796875
6.67 ,651.927673
6.44 ,806.326538
6.00 ,875.386108
6.32 ,887.638123
6.67 ,1155.578857
6.54 ,1100.233154
6.61 ,1037.17041
6.77 ,757.569885
7.04 ,749.786194
6.76 ,785.433777
6.32 ,1266.984375
6.38 ,1535.178223
6.82 ,1561.426514
6.71 ,665.322266
6.76 ,916.805237
6.70 ,925.228821
7.76 ,558.949829
6.83 ,524.209839
6.60 ,550.33136
7.73 ,554.234009
7.01 ,431.404266
5.39 ,352.684326
6.40 ,367.818115
6.76 ,431.404266
6.80 ,352.684326
7.13 ,367.818115
6.90 ,444.502045
6.53 ,876.887207
6.26 ,1133.36011
6.44 ,1100.36743
6.84 ,1218.903198
6.43 ,1400.852417
6.51 ,1209.671997
4.85 ,1492.528564
6.99 ,718.657593
6.99 ,718.657593
6.91 ,655.070984
6.96 ,579.964905
7.03 ,654.744446
7.01 ,852.403687
7.05 ,881.295166
6.96 ,749.684937
6.82 ,773.111755
6.98 ,874.982056
6.95 ,651.927673
6.70 ,806.326538
6.14 ,875.386108
6.57 ,887.638123
6.82 ,1155.578857
6.70 ,1100.233154
6.83 ,1037.17041
6.97 ,757.569885
7.12 ,749.786194
6.90 ,785.433777
6.52 ,1266.984375
6.59 ,1535.178223
6.99 ,1561.426514
6.83 ,665.322266
6.99 ,916.805237
6.75 ,925.228821
6.91 ,558.949829
7.88 ,524.209839
6.67 ,550.33136
7.91 ,554.234009
6.84 ,444.502045
6.66 ,876.887207
6.23 ,1133.36011
6.71 ,1100.36743
6.90 ,1218.903198
6.48 ,1400.852417
5.20 ,1492.528564
6.99 ,651.927673
6.61 ,806.326538
6.80 ,1155.578857
6.80 ,1037.17041
6.93 ,757.569885
6.95 ,749.786194
7.11 ,749.786194
6.96 ,916.805237
6.58 ,887.638123
6.82 ,925.228821
6.78 ,1100.233154
5.61 ,875.386108
6.44 ,1266.984375
6.92 ,1535.178223
6.88 ,665.322266
7.00 ,1561.426514
6.12 ,1636.796875
6.96 ,558.949829
7.48 ,524.209839
6.59 ,550.33136
7.47 ,554.234009
6.88 ,651.927673
5.91 ,806.326538
6.52 ,875.386108
6.78 ,1155.578857
6.61 ,1100.233154
6.96 ,757.569885
7.10 ,749.786194
6.90 ,785.433777
5.73 ,1266.984375
5.05 ,1535.178223
6.79 ,1561.426514
5.80 ,887.638123
6.88 ,925.228821
6.71 ,916.805237
6.71 ,665.322266
6.56 ,1037.17041
7.02 ,431.404266
7.08 ,352.684326
7.18 ,367.818115
6.78 ,444.502045
7.04 ,876.887207
6.51 ,1133.36011
6.59 ,1100.36743
6.59 ,1218.903198
5.65 ,1400.852417
4.65 ,1492.528564
6.85 ,558.949829
7.78 ,524.209839
6.55 ,550.33136
7.77 ,554.234009
6.57 ,431.404266
6.70 ,367.818115
6.49 ,352.684326
6.32 ,1155.578857
6.27 ,1037.17041
6.70 ,749.786194
6.45 ,785.433777
5.62 ,1636.796875
6.36 ,1535.178223
6.43 ,1561.426514
6.36 ,665.322266
6.42 ,916.805237
6.34 ,925.228821
6.52 ,1100.233154
6.27 ,757.569885
6.05 ,1266.984375
6.47 ,524.209839
7.66 ,554.234009
7.58 ,558.949829
6.07 ,550.33136
6.41 ,651.927673
5.63 ,875.386108
6.17 ,806.326538
6.10 ,887.638123
6.43 ,444.502045
6.30 ,876.887207
6.12 ,1133.36011
4.58 ,1492.528564
6.15 ,1400.852417
6.41 ,1218.903198
6.34 ,1100.36743
5.48 ,651.927673
6.33 ,431.404266
6.32 ,352.684326
6.46 ,367.818115
6.14 ,444.502045
6.08 ,876.887207
5.84 ,1133.36011
6.11 ,1218.903198
6.56 ,806.326538
5.29 ,875.386108
6.38 ,558.949829
7.23 ,524.209839
5.76 ,1400.852417
5.68 ,1636.796875
4.48 ,1492.528564
5.84 ,1266.984375
5.02 ,1535.178223
6.26 ,1561.426514
6.13 ,665.322266
6.13 ,875.386108
6.08 ,550.33136
7.09 ,554.234009
5.81 ,887.638123
5.92 ,1100.36743
6.30 ,1155.578857
6.33 ,1037.17041
6.36 ,757.569885
6.52 ,749.786194
6.34 ,785.433777
6.40 ,916.805237
6.27 ,925.228821
6.19 ,1100.233154
6.28 ,431.404266
6.36 ,352.684326
6.42 ,367.818115
5.97 ,806.326538
5.65 ,875.386108
6.26 ,558.949829
7.39 ,524.209839
5.84 ,1266.984375
4.61 ,1535.178223
6.24 ,1561.426514
6.10 ,665.322266
5.98 ,875.386108
5.98 ,550.33136
7.13 ,554.234009
5.98 ,887.638123
5.67 ,651.927673
6.23 ,444.502045
5.91 ,1133.36011
6.08 ,1100.36743
6.24 ,1218.903198
6.38 ,1400.852417
5.65 ,1636.796875
4.41 ,1492.528564
6.04 ,876.887207
6.25 ,1155.578857
6.26 ,1100.233154
6.27 ,1037.17041
6.43 ,757.569885
6.46 ,749.786194
6.39 ,785.433777
6.39 ,916.805237
6.26 ,925.228821
6.33 ,352.684326
6.24 ,367.818115
6.06 ,444.502045
5.95 ,876.887207
5.92 ,1100.36743
5.90 ,1400.852417
4.31 ,1492.528564
6.05 ,550.33136
7.51 ,524.209839
5.65 ,1636.796875
6.25 ,431.404266
6.28 ,554.234009
7.17 ,558.949829
6.18 ,1218.903198
5.84 ,1133.36011
5.97 ,806.326538
5.52 ,875.386108
6.19 ,1155.578857
6.31 ,1100.233154
6.35 ,1037.17041
6.44 ,757.569885
6.53 ,749.786194
6.46 ,785.433777
5.89 ,1266.984375
6.33 ,875.386108
6.23 ,887.638123
6.40 ,925.228821
6.49 ,916.805237
6.47 ,1561.426514
5.54 ,651.927673
6.37 ,665.322266
5.17 ,1535.178223
5.82 ,1209.671997
5.99 ,876.887207
